Cod_setor,Situacao,Tipo_do_setor,V2248,V2249,V2250,V2251,V2252,V2253,V2254,V2255,V2256,V2257,V2258,V2259,V2260,V2261,V2262,V2263,V2264,V2265,V2266,V2267,V2268,V2269,V2270,V2271,V2272,V2273,V2274,V2275,V2276,V2277,V2278,V2279,V2280,V2281,V2282,V2283,V2284,V2285,V2286,V2287,V2288,V2289,V2290,V2291,V2292,V2293,V2294,V2295,V2296,V2297,V2298,V2299,V2300,V2301,V2302,V2303,V2304,V2305,V2306,V2307,V2308,V2309,V2310,V2311,V2312,V2313,V2314,V2315,V2316,V2317,V2318,V2319,V2320,V2321,V2322,V2323,V2324,V2325,V2326,V2327,V2328,V2329,V2330,V2331,V2332,V2333,V2334,V2335,V2336,V2337,V2338,V2339,V2340,V2341,V2342,V2343,V2344,V2345,V2346,V2347,V2348,V2349,V2350,V2351,V2352,V2353,V2354,V2355,V2356,V2357,V2358,V2359,V2360,V2361,V2362,V2363,V2364,V2365,V2366,V2367,V2368,V2369,V2370,V2371,V2372,V2373,V2374,V2375,V2376,V2377,V2378,V2379,V2380,V2381,V2382,V2383,V2384,V2385,V2386,V2387,V2388,V2389,V2390,V2391,V2392,V2393,V2394,V2395,V2396,V2397,V2398,V2399,V2400,V2401,V2402,V2403,V2404,V2405,V2406,V2407,V2408,V2409,V2410,V2411,V2412,V2413,V2414,V2415,V2416,V2417,V2418,V2419,V2420,V2421,V2422,V2423,V2424,V2425,V2426,V2427,V2428,V2429,V2430,V2431,V2432,V2433
250400905000304,1,0,1048,87,12,14,15,28,29,23,13,27,25,22,21,21,26,29,29,30,38,31,32,24,20,18,24,18,19,19,16,12,16,20,16,21,19,12,16,26,16,18,12,14,17,15,12,11,8,8,8,12,8,9,8,5,5,5,3,1,9,8,1,4,4,1,7,5,3,5,2,4,2,1,0,1,1,2,3,9,98,110,126,155,99,83,84,86,63,45,26,23,20,14,7,9,5,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,3,1,0,0,2,2,2,1,2,0,2,2,1,1,1,1,1,2,1,4,3,2,3,0,3,2,1,3,1,1,1,0,1,1,1,1,1,6,14,0,1,1,5,0,4,6,6,7,5,12,9,6,5,6
250400905000305,1,0,903,118,4,11,11,21,24,24,21,24,23,22,24,29,29,26,28,30,23,28,22,24,17,19,15,11,11,16,16,16,17,11,15,15,16,13,16,25,18,16,15,8,16,12,10,16,7,8,8,9,3,5,4,6,6,1,2,5,4,1,2,3,1,4,1,1,1,5,0,0,4,0,1,0,0,1,1,1,71,114,136,127,73,76,75,82,61,33,19,15,8,9,3,1,20,9,3,6,0,0,0,1,2,0,2,3,2,0,1,0,0,1,0,2,3,1,0,2,1,0,0,4,1,1,1,1,0,1,2,1,1,3,1,3,2,0,0,1,0,2,1,0,2,3,1,0,0,0,1,0,1,0,2,0,1,1,0,1,0,1,4,0,0,1,0,2,1,1,1,9,38,3,8,3,7,6,5,9,3,8,2,3,3,6,5,9
250400905000306,1,0,643,81,1,9,12,19,18,15,11,20,13,19,16,12,18,11,14,17,18,13,10,15,12,11,11,19,11,14,11,15,18,6,13,11,20,13,18,11,10,12,12,9,3,8,7,14,4,5,5,8,4,6,7,1,6,1,1,1,0,3,3,1,4,2,0,2,0,0,0,1,1,0,2,1,1,0,2,1,59,78,71,73,64,64,75,54,36,28,16,8,8,2,6,1,13,10,4,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,2,1,1,2,1,2,1,2,0,1,0,1,0,0,1,2,0,1,1,1,1,0,1,2,4,2,1,1,1,1,0,0,0,1,2,0,2,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,28,2,2,3,3,7,4,3,4,10,3,5,4,0,2,1
250400905000307,1,0,952,79,3,9,11,15,11,17,10,29,19,23,31,26,33,26,28,24,19,26,24,15,17,22,21,15,8,14,16,15,18,19,11,17,13,9,11,16,18,15,18,18,19,18,9,9,18,13,8,9,10,7,4,10,7,7,9,8,2,9,4,8,6,5,3,4,6,0,2,4,4,5,3,2,1,2,1,6,49,98,144,108,83,82,61,85,73,47,37,31,24,15,9,6,10,4,3,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,1,2,0,1,1,1,1,1,2,0,2,2,1,0,1,1,3,1,1,1,2,2,2,0,3,0,0,2,8,17,2,4,2,4,2,0,3,2,4,5,7,6,8,5,8
250400905000308,1,0,707,144,1,5,14,5,15,11,15,20,16,28,21,17,22,17,20,21,23,22,14,15,15,10,14,9,15,11,12,8,14,13,15,19,9,18,8,13,11,11,5,6,8,8,8,7,8,6,11,7,10,4,4,2,2,1,9,4,4,4,3,6,4,1,1,2,1,2,2,1,0,2,3,2,2,3,1,6,40,90,97,95,63,58,69,46,39,38,18,21,9,7,11,6,18,9,9,1,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,3,2,0,0,0,1,1,2,0,1,4,2,1,4,0,1,0,2,2,1,2,1,3,3,3,2,1,4,1,0,0,3,2,0,1,1,1,2,3,2,2,0,1,0,1,3,0,3,4,1,5,1,0,13,40,2,2,2,7,4,8,7,9,13,6,5,8,7,11,13
250400905000309,1,0,746,147,0,5,12,9,10,13,15,20,18,19,22,21,20,28,17,26,22,13,12,22,21,16,19,16,14,8,14,13,8,9,9,11,14,14,10,14,8,13,10,12,6,16,3,5,7,11,7,6,9,13,3,9,8,8,5,7,3,3,1,5,7,3,0,3,1,2,3,0,2,1,0,1,1,3,2,5,36,85,108,95,86,52,58,57,37,46,33,19,14,8,7,5,21,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,2,2,3,2,0,0,2,0,2,1,0,0,0,3,1,2,0,2,0,4,2,1,0,1,1,4,3,1,3,3,1,0,2,2,2,2,3,2,3,0,4,1,5,5,3,0,1,4,0,3,19,33,1,1,2,3,9,5,4,8,5,14,7,10,18,8,19
250400905000310,1,0,754,95,5,10,11,15,16,14,17,16,15,28,22,18,30,25,24,15,27,14,12,22,20,12,13,9,6,14,17,12,15,13,11,10,8,17,14,11,19,11,13,11,8,7,5,12,6,12,5,6,7,5,5,3,1,4,3,6,1,4,5,5,4,1,0,1,4,2,4,3,0,4,0,0,2,2,0,5,57,90,119,90,60,71,60,65,38,35,16,21,10,13,4,5,9,5,2,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,2,0,1,1,1,0,2,3,1,0,2,0,0,0,0,3,3,0,0,3,0,1,3,1,3,1,0,4,1,2,0,0,2,2,1,1,0,0,0,4,2,1,1,1,1,0,1,2,0,1,1,1,2,2,0,7,17,2,2,3,5,6,2,9,8,8,5,5,6,4,6,7
250400905000311,1,0,618,152,2,6,7,10,11,18,20,19,13,14,11,21,10,19,24,16,11,12,12,17,12,9,16,13,10,12,14,8,12,13,13,9,10,9,12,7,5,8,9,10,3,3,7,9,3,6,3,5,2,6,2,3,4,6,3,9,4,7,7,7,1,6,6,2,0,1,1,0,2,1,4,2,0,0,1,8,36,84,85,68,60,59,53,39,25,22,18,34,15,5,7,8,15,10,4,2,3,0,1,1,0,0,3,0,0,2,1,2,3,3,0,3,0,2,0,2,2,1,1,3,2,3,1,1,2,2,1,0,0,0,1,0,2,0,1,3,2,1,2,1,3,2,2,0,0,1,4,2,2,3,0,2,4,2,3,2,2,3,4,0,2,1,1,2,4,3,0,9,34,2,6,11,6,10,7,1,8,9,7,9,13,10,10,9
250400905000312,1,0,852,200,2,16,13,15,30,20,16,28,22,26,20,30,28,29,21,14,21,18,20,18,20,14,18,13,20,25,22,20,17,17,15,18,8,13,18,17,14,5,7,11,8,7,7,2,4,6,11,10,2,0,7,3,5,4,3,4,7,2,1,3,4,1,3,8,2,1,1,2,2,0,3,4,0,2,0,4,76,112,128,91,85,101,72,54,28,29,22,17,18,6,9,4,13,18,15,8,5,2,2,2,1,1,0,1,0,0,1,0,3,0,4,0,2,0,0,1,2,5,6,4,4,2,1,1,1,3,0,2,2,2,3,2,5,0,0,2,0,6,3,1,3,1,1,5,3,1,1,4,2,4,2,2,2,0,0,1,2,4,0,3,4,1,3,3,2,0,3,7,59,8,2,7,5,21,6,11,7,14,11,14,5,12,11,7
250400905000313,1,0,511,185,1,14,8,7,15,19,18,14,14,17,14,12,10,11,13,13,13,9,12,12,6,11,12,15,9,16,6,10,7,14,9,3,13,6,5,11,5,6,8,7,7,5,7,9,4,5,5,4,3,0,3,3,1,0,0,1,0,2,1,0,0,2,2,3,0,4,3,3,0,2,2,2,1,1,0,1,45,82,60,59,53,53,36,37,32,17,7,4,7,12,6,1,8,10,7,6,1,4,2,1,1,2,1,0,1,2,1,3,3,3,4,1,3,2,3,3,0,3,3,2,7,5,0,3,3,1,1,0,0,2,2,3,3,0,1,3,0,0,1,3,2,3,2,4,0,2,4,1,1,3,4,1,1,2,2,6,2,0,2,2,3,3,3,3,2,2,3,4,32,10,5,14,11,20,8,7,7,9,12,10,13,10,13,4
250400905000314,1,0,687,407,0,3,11,20,27,22,26,25,36,34,27,26,29,24,24,16,19,19,17,21,17,13,12,11,14,9,8,9,12,10,9,13,8,7,16,7,12,6,2,6,3,5,6,4,4,1,2,5,4,1,0,1,2,2,2,2,1,0,5,0,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,2,61,143,130,92,67,48,53,33,22,13,7,8,6,1,1,2,30,29,22,11,10,6,2,3,1,5,8,3,3,4,2,6,6,7,2,8,6,1,9,4,4,5,7,2,4,5,4,7,4,7,3,5,2,4,5,9,10,6,3,8,6,9,3,2,3,5,7,2,3,0,5,6,1,1,4,2,5,7,4,7,1,4,2,2,1,2,2,1,2,3,0,13,102,17,20,29,24,23,25,25,33,22,17,14,24,11,8,13
250400905000315,1,0,443,526,1,2,2,12,11,15,19,23,19,16,19,13,20,22,17,17,12,8,11,8,6,10,9,13,8,8,3,6,9,14,6,8,5,6,4,6,6,2,4,1,4,0,2,3,3,4,2,0,0,0,4,1,1,0,3,2,2,1,0,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,28,92,91,56,46,40,29,19,12,6,9,8,3,1,2,1,39,36,31,27,18,23,9,10,8,8,8,11,13,13,9,5,7,12,9,7,12,9,9,12,13,7,6,9,4,4,6,4,6,9,4,6,1,4,4,3,3,5,1,8,6,6,7,3,3,4,3,4,2,2,1,1,3,1,3,3,4,1,2,0,1,2,1,3,1,1,0,2,1,0,0,3,151,58,54,40,55,30,29,18,23,23,12,11,8,8,3,3
250400905000316,1,0,596,297,1,2,11,23,19,34,23,22,24,27,22,16,24,13,10,18,11,15,8,6,12,14,16,11,9,12,8,12,11,16,10,6,8,5,2,11,10,10,6,8,6,7,2,5,0,6,3,3,4,1,3,4,3,2,1,2,1,1,3,1,2,0,2,0,3,1,0,2,1,0,0,1,0,0,0,0,56,130,85,58,62,59,31,45,20,17,13,8,7,4,1,0,28,30,19,5,6,2,4,4,3,1,1,2,5,0,0,0,1,3,5,5,1,3,6,3,5,6,2,4,7,4,9,3,6,3,1,2,6,6,1,1,4,2,4,6,2,7,2,5,1,2,4,5,6,0,2,6,1,2,0,4,0,1,1,0,2,4,0,1,2,1,1,4,2,2,1,7,88,14,8,14,18,23,22,16,18,17,17,13,4,8,10,7
250400905000317,1,0,668,479,1,1,3,14,16,16,24,24,26,27,28,24,17,28,31,18,17,21,20,28,10,16,11,20,11,15,13,11,10,15,7,14,13,6,6,9,5,7,6,4,8,3,2,2,9,6,4,4,3,1,4,3,1,2,1,4,1,4,1,1,2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,3,35,117,128,104,68,64,46,31,24,18,11,11,5,2,1,3,37,29,29,19,15,11,9,2,10,4,6,3,4,5,4,4,7,6,1,9,5,7,3,6,8,8,6,9,3,5,1,5,6,4,3,3,4,10,2,5,6,3,3,6,6,7,2,7,5,10,11,6,3,4,4,4,4,8,8,8,3,3,4,1,4,2,1,1,3,2,4,3,1,2,4,9,129,36,22,27,29,31,19,24,24,31,28,32,15,9,14,9
250400905000318,1,0,647,414,0,1,3,12,14,27,13,31,16,36,26,25,30,25,27,30,21,22,14,18,18,24,18,11,14,4,11,8,11,6,5,9,9,9,4,8,5,5,8,9,7,4,2,5,4,13,5,2,4,1,3,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,123,133,105,85,40,36,35,22,25,6,4,2,1,0,0,30,26,29,12,13,7,7,7,4,6,3,2,6,3,3,9,4,3,3,4,11,5,6,4,3,3,3,5,5,4,2,7,5,3,5,2,5,7,6,5,9,3,7,8,1,4,5,5,1,2,10,5,4,3,3,7,3,3,2,0,3,2,2,2,2,4,3,4,0,4,3,0,2,4,2,15,110,31,17,23,29,20,22,25,28,17,25,15,11,15,11,15
250400905000319,1,0,586,321,1,1,5,17,13,21,16,30,23,27,23,19,29,17,26,18,18,14,10,9,13,15,12,11,13,10,11,10,11,11,9,5,5,5,7,11,3,5,8,6,6,5,6,4,4,5,0,3,4,3,2,3,4,3,3,2,1,0,1,2,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,1,37,117,114,69,64,53,31,33,25,15,15,6,1,4,1,1,28,17,13,9,7,7,7,7,4,3,7,3,4,2,1,5,2,5,1,6,1,2,2,5,4,5,3,6,7,2,7,4,4,4,2,3,4,0,6,7,1,3,1,2,3,4,9,3,6,2,0,3,5,3,3,3,0,3,4,6,0,3,3,1,2,0,2,0,2,2,2,3,1,1,2,17,74,28,17,19,14,23,21,20,10,24,14,16,9,6,9,17
250400905000320,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250400905000321,1,0,1255,387,4,24,25,29,18,37,23,39,41,35,26,37,35,33,36,34,28,36,38,42,29,38,33,23,18,29,35,28,36,28,28,20,18,19,19,21,17,15,21,13,11,16,10,11,8,18,8,7,4,7,9,6,2,3,4,2,3,1,2,1,5,0,0,1,0,1,1,1,0,0,0,0,1,0,1,3,100,175,167,178,141,156,104,87,56,44,24,9,6,3,2,3,50,33,13,21,11,9,7,7,4,0,1,2,2,3,2,2,3,3,10,4,8,8,11,5,7,11,3,4,5,6,3,4,2,3,6,4,4,6,2,6,7,2,2,5,3,3,1,1,4,5,2,3,5,5,2,1,1,2,0,3,4,3,1,3,0,2,3,3,0,0,2,1,3,1,0,9,128,27,10,22,39,29,18,22,19,14,17,7,11,8,7,9
250400905000322,1,0,543,298,1,7,12,11,22,14,13,22,16,17,19,13,20,18,18,11,15,12,18,18,8,14,12,14,12,15,11,5,10,8,9,6,13,9,5,7,5,8,3,6,4,3,3,6,5,2,2,4,3,2,4,1,1,3,1,2,0,3,1,4,2,2,2,0,0,0,0,1,0,0,2,1,0,0,0,2,53,82,88,74,60,49,42,29,21,13,10,10,6,1,3,2,29,13,12,9,7,7,0,4,5,2,0,1,2,5,1,5,2,4,2,3,2,3,5,2,4,5,4,5,7,6,1,2,5,3,4,4,3,6,3,2,5,3,5,1,0,7,4,1,4,1,3,4,6,6,1,6,3,5,2,2,5,2,5,1,0,4,0,2,0,1,2,2,0,1,0,15,70,18,9,16,16,27,15,18,14,17,20,18,13,7,5,15
250400905000323,1,0,586,306,1,3,5,17,14,13,28,20,18,24,18,17,19,24,14,14,16,11,13,14,17,19,13,21,11,12,16,10,9,12,13,11,5,7,12,10,4,9,6,4,4,5,4,3,1,3,3,1,5,5,5,3,2,0,6,2,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,40,103,92,68,81,59,48,33,17,17,16,5,3,1,2,1,29,23,18,13,5,7,5,2,2,2,2,1,4,6,4,5,5,4,5,3,1,5,2,5,2,5,3,6,3,7,3,4,8,1,4,3,3,3,2,3,4,1,1,3,6,2,3,3,4,7,4,5,2,2,4,5,1,1,2,1,1,2,2,3,1,0,0,1,3,1,1,0,2,1,0,9,88,18,17,22,15,24,20,14,15,19,17,10,9,5,4,9
250400905000324,4,0,373,123,0,0,2,6,10,9,13,10,12,5,19,19,16,14,10,12,10,14,12,8,7,7,6,7,9,6,6,7,3,5,6,9,4,2,7,4,4,5,7,5,5,3,2,1,5,4,1,4,3,3,4,0,1,0,0,2,1,1,1,1,0,1,3,0,1,0,1,1,1,1,2,0,0,0,0,3,18,49,78,56,36,27,28,25,16,15,5,6,5,4,2,3,6,10,8,3,2,1,1,0,0,1,0,0,0,1,0,1,4,0,1,0,0,2,0,1,0,2,1,1,2,2,1,0,1,1,2,2,0,2,1,1,2,2,4,0,3,1,1,1,6,0,3,3,5,1,0,1,2,2,1,1,0,0,0,1,2,2,1,1,6,1,1,1,0,0,3,4,29,3,1,6,3,8,5,6,11,9,12,7,3,11,5,4
250400905000325,8,0,267,218,1,1,1,5,6,5,8,9,11,15,11,13,8,12,8,9,11,14,9,11,12,4,12,3,3,4,6,4,1,4,4,1,5,0,0,0,0,2,1,1,2,1,0,1,1,2,0,4,3,1,1,1,3,0,2,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,14,48,52,54,34,19,10,4,5,10,7,5,2,0,2,1,13,12,7,10,5,11,5,2,2,1,3,3,4,2,1,3,5,1,5,5,3,4,3,1,3,2,1,3,2,2,4,2,6,1,5,2,2,4,4,4,1,3,2,1,0,4,1,3,1,3,4,2,1,3,1,3,0,2,1,1,1,2,1,4,0,3,2,1,0,0,1,1,2,1,0,4,47,21,13,19,14,10,18,16,7,12,11,7,8,6,5,4
250400905000326,4,1,50,82,0,0,1,2,2,0,5,3,0,3,1,1,2,2,2,0,2,1,0,2,0,1,1,1,0,1,0,1,0,1,1,2,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,5,3,3,7,3,1,0,2,1,1,0,0,0,2,5,7,1,2,4,0,2,0,2,1,2,2,3,1,1,0,0,3,0,1,2,1,1,3,1,1,1,0,1,1,4,3,3,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,3,0,0,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,17,8,9,4,8,4,12,1,2,6,3,3,1,2,2,0
250400905000327,8,0,265,120,0,1,3,7,8,7,4,12,8,6,15,10,14,8,10,9,9,9,8,9,7,6,4,5,4,6,2,1,4,3,4,3,0,2,3,5,4,4,4,1,1,0,1,2,1,5,3,2,1,0,2,2,1,1,1,0,3,1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,4,19,37,57,44,26,16,12,18,5,11,7,4,2,2,1,4,10,1,2,3,0,2,0,1,0,0,1,1,1,1,2,0,0,0,2,2,0,2,1,3,1,3,2,3,1,2,1,0,1,4,4,0,1,6,2,1,2,2,1,1,1,5,0,1,1,0,0,1,2,0,1,2,1,3,1,5,0,0,0,3,1,1,1,2,0,0,1,1,4,0,2,7,16,3,6,4,7,11,10,10,7,7,4,12,4,4,8,7
250400905000328,8,0,91,94,0,0,0,2,2,2,3,2,3,3,7,5,4,3,2,4,2,4,5,3,2,0,0,0,3,1,3,0,2,2,2,1,1,1,0,2,2,0,2,0,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,13,21,18,5,8,5,6,4,3,0,1,1,2,0,0,9,3,5,3,0,3,1,0,2,2,0,0,2,0,2,3,3,3,0,1,1,1,1,3,4,1,2,2,0,0,0,3,1,1,2,1,2,1,0,1,1,1,0,2,1,1,0,0,2,2,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,1,1,0,2,1,0,1,0,0,1,1,20,8,4,10,10,5,7,5,5,5,3,2,2,5,2,1
250400905000329,8,0,306,154,4,6,6,6,4,10,5,15,3,12,11,14,7,9,6,3,14,6,3,11,5,7,7,2,5,5,6,3,4,3,7,5,7,4,4,1,1,4,6,2,5,2,2,1,1,5,3,2,6,2,2,0,0,0,1,1,1,1,2,4,2,1,4,0,1,5,1,1,0,1,1,3,0,1,1,0,26,45,47,37,26,21,27,14,11,18,3,9,8,8,6,0,12,8,4,4,2,3,2,1,1,1,2,0,0,0,1,1,3,1,1,4,7,5,1,4,1,2,1,2,4,0,2,1,1,5,1,5,0,1,4,2,3,4,0,2,2,3,1,0,3,1,2,0,0,0,0,3,3,2,1,2,2,2,2,2,0,0,0,0,0,3,1,1,0,1,0,8,30,8,3,10,18,9,10,12,11,8,2,11,8,3,3,8
250400905000330,4,1,206,156,0,0,2,5,6,8,7,7,12,10,11,7,8,11,6,7,9,2,3,5,1,4,1,6,5,4,1,4,7,4,4,3,2,2,6,3,0,1,2,4,2,1,1,0,1,0,1,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,13,44,43,26,17,20,17,10,5,3,1,4,2,0,0,1,11,8,11,7,1,3,1,2,1,0,0,0,3,2,7,0,4,3,1,2,2,3,2,1,2,2,3,2,1,3,7,2,4,4,2,2,3,1,2,2,2,6,2,1,2,0,2,1,2,1,1,1,0,1,2,0,0,2,0,3,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2,38,7,12,10,10,11,19,10,13,6,5,5,5,1,2,2
250400905000331,4,1,471,307,1,5,5,15,10,15,15,23,22,18,11,14,21,14,16,11,15,13,17,15,21,10,14,10,8,11,12,4,3,10,7,2,7,9,7,2,6,3,4,4,1,6,1,3,2,7,2,2,3,0,0,2,2,2,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,93,76,71,63,40,32,19,13,14,6,6,2,0,0,0,23,22,11,13,5,6,4,7,3,2,4,2,3,5,3,8,4,3,6,2,6,6,4,7,0,4,3,5,5,2,4,2,6,7,5,3,6,7,1,2,3,1,5,5,5,4,4,4,4,5,2,5,1,1,0,3,1,2,5,3,5,2,1,3,0,2,0,0,0,1,0,2,0,0,1,6,74,22,17,23,23,19,24,19,19,21,9,14,11,3,3,6
250400905000332,4,0,454,195,5,3,16,12,12,9,12,15,19,14,17,16,20,14,16,15,7,7,10,12,11,14,13,6,11,7,5,11,8,9,6,8,3,7,6,6,4,3,4,6,3,3,4,6,1,1,4,2,2,1,1,3,3,4,3,2,3,0,0,0,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,48,69,83,51,55,40,30,23,17,10,14,5,6,1,1,1,16,13,14,6,3,1,0,0,0,2,1,1,1,2,2,0,1,1,0,2,2,0,5,1,4,0,0,8,7,0,4,2,0,5,2,3,2,4,0,5,2,1,6,3,3,3,3,1,5,1,0,0,3,0,1,3,1,1,3,2,0,2,2,1,0,4,1,5,2,0,1,0,3,1,2,9,52,3,7,4,12,15,13,14,15,13,4,10,5,12,7,9
250400905000333,4,0,478,179,0,4,10,15,13,17,13,18,15,13,12,15,12,14,20,10,12,12,11,11,12,16,7,7,7,8,10,10,9,10,9,7,10,9,4,9,4,9,4,2,6,3,2,7,1,6,4,3,3,2,3,1,1,0,3,3,1,2,0,1,2,0,1,2,0,2,1,1,1,1,2,0,0,0,0,3,42,76,73,56,49,47,39,28,19,18,8,7,5,6,2,3,18,5,11,3,5,1,1,0,0,1,1,2,4,1,1,2,0,1,1,1,3,3,5,1,3,2,2,1,2,3,0,4,1,1,1,1,5,1,1,3,2,4,3,4,0,3,4,2,1,4,5,2,1,0,3,0,1,0,2,3,2,0,3,2,1,0,0,2,2,3,1,1,2,3,0,11,42,3,9,5,15,10,7,11,13,14,11,6,8,7,7,11
250400905000334,8,0,96,67,0,1,2,2,3,2,3,1,2,5,4,1,3,2,4,4,2,3,3,2,5,2,0,2,3,5,3,0,0,1,1,1,2,3,1,0,1,2,2,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,13,14,14,12,9,8,5,3,4,0,4,0,2,0,0,3,0,6,0,1,0,1,0,1,0,0,1,0,0,1,0,1,2,2,1,0,1,1,0,1,2,2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,1,0,0,3,0,0,1,1,3,1,1,0,0,0,0,6,1,0,0,1,1,1,1,0,2,2,2,10,2,2,6,3,6,3,1,4,3,3,7,6,3,6,2
250400915000001,1,0,108,34,0,0,3,2,2,1,3,4,3,4,0,3,3,5,1,1,4,2,3,4,1,3,2,3,3,0,3,0,2,1,1,4,0,4,3,1,3,2,1,3,0,0,0,2,1,1,2,3,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,7,15,12,14,12,6,12,10,3,8,3,1,2,0,1,2,1,4,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,4,8,3,0,0,2,4,0,2,4,1,0,1,2,1,2,4
250400915000002,8,0,290,161,0,1,9,9,8,14,9,14,9,8,7,11,8,9,11,11,7,9,7,10,3,7,7,2,2,5,14,1,5,5,4,4,3,3,3,4,3,7,0,4,1,2,2,3,1,0,2,2,1,1,2,1,0,2,0,1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,1,27,54,46,44,21,30,17,18,9,6,5,6,1,1,4,1,16,8,7,6,4,2,2,0,3,1,1,1,1,0,5,2,4,3,0,0,0,1,2,2,0,3,1,1,1,1,1,0,2,1,2,2,0,2,0,1,0,1,3,2,1,3,2,4,2,3,4,2,1,1,2,2,1,2,3,2,3,0,1,0,2,2,3,1,1,2,0,2,0,1,2,11,41,8,8,9,5,7,6,5,7,14,10,10,6,9,5,11
250400915000003,8,0,438,266,1,4,6,8,16,15,15,17,16,14,12,21,13,12,23,10,8,15,11,9,6,5,9,8,5,8,4,6,5,3,2,6,8,7,4,2,6,1,1,7,3,8,2,3,8,3,2,3,3,3,2,2,2,3,1,2,2,1,1,0,1,4,1,2,2,8,1,0,2,2,1,2,1,0,1,7,35,77,81,53,33,26,27,17,24,14,10,6,10,13,5,7,13,15,9,7,5,2,2,3,1,0,4,0,3,2,2,3,3,3,5,5,4,5,1,3,3,4,4,4,1,4,6,2,2,6,4,3,0,2,1,2,1,2,5,3,9,2,2,3,1,2,6,3,1,6,2,3,5,5,5,4,3,6,2,0,3,1,1,6,3,3,1,3,2,1,3,10,49,8,11,19,16,17,20,8,20,10,18,22,14,14,10,10
250400915000004,8,0,560,381,1,5,4,8,18,29,23,16,20,19,25,18,25,25,22,22,11,22,12,18,14,16,8,10,10,13,7,4,4,3,5,7,5,4,6,7,4,6,5,6,5,3,1,3,6,5,7,3,3,1,5,3,2,4,3,1,0,2,3,2,1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,4,36,107,115,85,58,31,27,28,18,19,17,8,5,1,1,4,14,18,9,9,5,8,3,1,2,2,4,3,2,3,3,5,5,4,3,6,3,5,6,7,6,11,6,5,4,5,5,8,2,6,5,4,4,4,7,2,2,7,2,3,6,9,3,6,3,5,2,4,5,3,5,7,7,3,3,5,1,3,2,3,2,6,3,6,6,1,7,4,6,2,0,25,55,16,15,23,27,31,26,21,20,26,19,25,11,22,19,25
