NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.519230769230769,52,8,Biblioteca
Ciência Da Computação (Bacharelado) (3676),FURB,SC,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.517241379310344,58,9,Biblioteca
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.516666666666667,60,17,TICs no ensino
Ciência Da Computação (Bacharelado) (19641),FMU,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.516666666666667,60,5,Oport. de extensão
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.514705882352942,68,6,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.513888888888889,72,7,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.511363636363637,88,8,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.509433962264151,53,5,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.509433962264151,53,4,Monitores
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.508928571428571,112,5,Salas de aula
Ciência Da Computação (Bacharelado) (19641),FMU,SP,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,5.508771929824562,57,3,Participação dos alunos
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.508474576271187,59,8,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.508196721311475,61,2,Reflexão e argumentação
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,5.508196721311475,61,2,Ajuda com dificuldades
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.500000000000001,56,7,Iniciação científica
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.5,74,6,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.5,60,8,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (14098),UFG,GO,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.5,64,9,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.5,74,6,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.5,56,4,Eventos
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.491803278688525,61,2,Bibliografia
Ciência Da Computação (Bacharelado) (19641),FMU,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,5.491525423728813,59,1,Oport. Intercâmbio no país
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.48936170212766,94,7,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (14098),UFG,GO,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.484375,64,6,Salas de aula
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.483516483516484,91,9,Biblioteca virtual
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.483333333333334,60,2,Conteúdo útil p/ prática
Ciência Da Computação (Bacharelado) (19641),FMU,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.483333333333333,60,9,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.482142857142858,56,7,Salas de aula
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.48,75,9,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.48,75,8,Salas de aula
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.476190476190475,63,10,Biblioteca
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.47457627118644,59,10,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.471698113207546,53,3,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (14098),UFG,GO,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.46875,64,8,Iniciação científica
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.467741935483871,62,18,TICs no ensino
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.464788732394366,71,19,TICs no ensino
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.463768115942029,69,10,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.459016393442623,61,2,Consciência ética
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.4576271186440675,59,20,TICs no ensino
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.452830188679245,53,7,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.450704225352113,71,9,Iniciação científica
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.449999999999999,60,2,Metodologias de ensino
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.446428571428571,56,5,Coordenação disponível
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.44578313253012,83,5,Estágio
Ciência Da Computação (Bacharelado) (3676),FURB,SC,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.442622950819672,61,5,Eventos
Ciência Da Computação (Bacharelado) (17937),UNESC,SC,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.442622950819671,61,2,Relações professor-aluno
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.442477876106194,113,5,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (19799),FEI,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.4399999999999995,50,11,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (5485),USJT,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.4393939393939394,66,11,Biblioteca
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.433962264150943,53,6,Coordenação disponível
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.433962264150943,53,3,Teoria e prática
Ciência Da Computação (Bacharelado) (19641),FMU,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.433333333333334,60,9,Salas de aula
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.430769230769231,65,7,Coordenação disponível
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.43010752688172,93,7,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.428571428571429,56,10,Biblioteca virtual
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.423076923076923,52,3,Pensamento crítico
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.420289855072464,69,12,Biblioteca
Ciência Da Computação (Bacharelado) (3676),FURB,SC,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.419354838709678,62,5,Monitores
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.418918918918919,74,8,"Refeitório, cantina e banheiros"
