NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Geografia (Licenciatura) (13407),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.69047619047619,42,6,"Refeitório, cantina e banheiros"
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.6875,32,8,Atividades de cultura lazer
Geografia (Licenciatura) (13407),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.682926829268293,41,9,Atividades de cultura lazer
Engenharia Civil (13439),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.681818181818182,88,26,Comunicação oral e escrita
Engenharia Ambiental (112282),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.68,25,21,Estágio
História (Licenciatura) (13449),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.68,75,17,Metodologias de ensino
Química (Licenciatura) (99808),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.68,25,4,Atividades práticas suficientes
Geografia (Licenciatura) (120777),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.672413793103448,58,17,Eventos
Engenharia Química (13441),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.6716417910447765,67,18,Aprendizagem inovadora
Engenharia Civil (13439),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.670454545454545,88,24,Pensamento crítico
Engenharia (1106561),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.666666666666667,27,19,Aprendizagem inovadora
Engenharia Ambiental (112282),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.666666666666667,48,17,Relações professor-aluno
Engenharia Ambiental (112282),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.666666666666667,48,10,Biblioteca
Engenharia (1106561),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.666666666666666,27,18,Metodologias de ensino
Engenharia (13444),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.666666666666666,21,21,Avaliações
Engenharia de Produção (1106578),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.666666666666666,27,25,Pensamento crítico
Engenharia de Produção (79570),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.66,50,27,Formação cidadã e profissional
Engenharia de Alimentos (112294),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.659090909090909,44,7,"Refeitório, cantina e banheiros"
Engenharia Elétrica (13438),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.657894736842105,152,19,Quant. de Funcionários
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.657142857142857,35,14,Planos de ensino
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.65625,32,15,Planos de ensino
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.65625,32,11,Biblioteca
Engenharia Elétrica (13438),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.65625,160,26,Capacidade de se atualizar
Pedagogia (Licenciatura) (13410),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.654761904761905,84,8,Ajuda com dificuldades
Engenharia de Produção (79570),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.653846153846154,52,27,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.65079365079365,63,26,Pensamento crítico
Engenharia (13444),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.65,20,9,Ambiente p/ aulas práticas
Engenharia de Alimentos (112294),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.644444444444445,45,19,Metodologias de ensino
Engenharia Ambiental (112282),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.644444444444444,45,19,Conteúdo útil p/ prática
Engenharia Mecânica (13442),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.642857142857143,56,21,Oport. de extensão
Engenharia Química (13441),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.641791044776119,67,20,Disponibilidade dos profs
Engenharia Civil (13439),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.636363636363637,88,23,Coordenação disponível
Engenharia de Produção (79570),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.634615384615385,52,21,Disponibilidade dos profs
História (Licenciatura) (13405),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.633802816901408,71,25,TICs no ensino
Arquitetura e Urbanismo (1129147),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.63265306122449,49,16,Planos de ensino
Arquitetura e Urbanismo (1129147),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.63265306122449,49,18,Eventos
Engenharia (1106561),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.62962962962963,27,21,Iniciação científica
Engenharia Elétrica (13438),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.627906976744186,43,22,Estágio
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.625,32,6,Equipamentos suficientes
Engenharia (13445),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.625,32,20,Aprendizagem inovadora
Engenharia (13445),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.625,32,16,Salas de aula
Engenharia de Alimentos (112294),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.622222222222222,45,17,Planos de ensino
Engenharia Florestal (13456),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.619047619047619,21,23,Bibliografia
Letras-Português (Licenciatura) (1160083),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.619047619047619,42,5,Atividades práticas suficientes
Engenharia Elétrica (13438),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.61875,160,29,Trabalhar em equipe
Engenharia de Produção (1106578),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.615384615384616,26,12,Biblioteca
Pedagogia (Licenciatura) (13452),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.615384615384616,26,13,Biblioteca
Letras-Português (Licenciatura) (1158116),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.612903225806452,31,14,Biblioteca
Engenharia Química (13441),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.611940298507463,67,20,Conteúdo atualizado
Química (Licenciatura) (1152881),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.606060606060606,33,6,Atividades práticas suficientes
Pedagogia (Licenciatura) (13410),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.605633802816901,71,4,Participação dos alunos
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.604651162790698,43,10,Atividades de cultura lazer
História (Licenciatura) (13449),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.6000000000000005,75,21,Aprendizagem inovadora
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.6,35,22,Disponibilidade dos profs
Engenharia (13445),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.59375,32,19,Eventos
Engenharia Química (13441),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.593220338983051,59,20,Conteúdo útil p/ prática
Engenharia (1106561),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.592592592592593,27,18,Planos de ensino
Química (Licenciatura) (1152881),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.592592592592593,27,1,Biblioteca virtual
História (Licenciatura) (13405),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.589041095890411,73,23,Disponibilidade dos profs
História (Licenciatura) (13449),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.586666666666667,75,22,Iniciação científica
Geografia (Licenciatura) (120777),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.583333333333333,60,20,Quant. de Funcionários
Geografia (Licenciatura) (120777),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.580645161290323,62,7,Atividades práticas suficientes
